filename,x_from,y_from,width,height,sign_class
autosave01_02_2012_10_12_26.jpg,1118,321,55,49,1_22
autosave01_02_2012_10_13_37.jpg,808,347,37,39,1_22
autosave01_02_2012_10_14_37.jpg,757,330,34,32,2_3_2
autosave01_02_2012_10_14_37.jpg,758,364,34,30,1_22
autosave01_02_2012_10_15_25.jpg,982,218,100,86,1_8
autosave01_02_2012_10_15_49.jpg,774,329,22,20,1_23
autosave01_02_2012_10_15_49.jpg,774,350,23,18,1_11_1
autosave01_02_2012_10_15_54.jpg,668,311,25,23,1_23
autosave01_02_2012_10_16_50.jpg,644,337,25,25,1_11
autosave01_02_2012_10_17_34.jpg,802,270,46,46,1_23
autosave01_02_2012_10_18_27.jpg,465,184,59,53,1_11_1
autosave01_02_2012_10_18_27.jpg,466,242,59,54,1_23
autosave01_02_2012_10_24_53.jpg,664,321,31,30,1_23
autosave01_02_2012_10_25_04.jpg,719,295,45,40,1_23
autosave01_02_2012_10_25_41.jpg,670,371,23,21,1_11
autosave01_02_2012_10_25_56.jpg,831,387,21,20,1_11_1
autosave01_02_2012_10_26_26.jpg,650,363,19,19,1_23
autosave01_02_2012_10_26_29.jpg,685,303,38,37,1_23
autosave01_02_2012_10_26_29.jpg,615,369,16,16,1_17
autosave01_02_2012_10_26_30.jpg,761,228,62,60,1_23
autosave01_02_2012_10_26_30.jpg,634,363,19,17,1_17
autosave01_02_2012_10_26_30.jpg,636,380,18,17,1_23
autosave01_02_2012_10_26_34.jpg,776,155,73,69,1_17
autosave01_02_2012_10_26_34.jpg,787,218,71,68,1_23
autosave01_02_2012_10_27_31.jpg,774,319,42,38,1_17
autosave01_02_2012_10_27_43.jpg,881,258,64,60,1_23
autosave01_02_2012_10_28_34.jpg,744,326,32,30,1_23
autosave01_02_2012_10_28_48.jpg,689,365,20,19,1_23
autosave01_02_2012_10_29_10.jpg,658,339,29,29,1_11_1
autosave01_02_2012_10_30_08.jpg,675,397,17,16,1_23
autosave01_02_2012_10_31_26.jpg,757,305,44,40,1_23
autosave01_02_2012_10_31_28.jpg,699,339,37,35,1_17
autosave01_02_2012_10_31_35.jpg,674,387,16,16,1_17
autosave01_02_2012_10_31_36.jpg,686,376,20,19,1_17
autosave01_02_2012_10_31_39.jpg,905,148,100,92,1_17
autosave01_02_2012_10_31_39.jpg,741,228,47,40,1_23
autosave01_02_2012_10_31_43.jpg,652,370,24,22,1_23
autosave01_02_2012_10_32_24.jpg,681,358,25,26,1_17
autosave01_02_2012_10_33_08.jpg,143,412,20,21,1_17
autosave01_02_2012_10_33_09.jpg,32,402,27,24,1_17
autosave01_02_2012_10_33_09.jpg,33,428,26,22,1_23
autosave01_02_2012_10_34_24.jpg,718,341,29,29,1_11_1
autosave01_02_2012_10_34_29.jpg,655,378,18,17,1_12_2
autosave01_02_2012_10_34_40.jpg,554,386,19,19,1_17
autosave01_02_2012_10_34_59.jpg,577,368,32,29,1_17
autosave01_02_2012_10_35_00.jpg,692,334,45,44,1_17
autosave01_02_2012_10_35_13.jpg,652,383,21,22,1_17
autosave01_02_2012_10_37_27.jpg,809,267,55,49,1_23
autosave01_02_2012_10_37_43.jpg,1017,13,156,128,1_17
autosave01_02_2012_10_37_43.jpg,750,192,54,52,1_23
autosave01_02_2012_10_37_47.jpg,664,368,19,20,1_23
autosave01_02_2012_10_38_38.jpg,641,354,29,27,1_17
autosave01_02_2012_10_38_38.jpg,301,436,26,26,1_16
autosave01_02_2012_10_38_38.jpg,328,436,19,26,1_20
autosave01_02_2012_10_40_56.jpg,636,380,19,18,1_17
autosave01_02_2012_10_41_36.jpg,617,375,22,22,1_17
autosave01_02_2012_10_42_16.jpg,621,401,16,16,1_17
autosave01_02_2012_10_42_17.jpg,640,384,20,20,1_17
autosave01_02_2012_10_42_51.jpg,822,381,71,55,1_15
autosave01_02_2012_10_47_20.jpg,711,349,27,26,1_11_1
autosave01_02_2012_10_49_01.jpg,691,379,22,23,1_12
autosave01_02_2012_10_49_33.jpg,818,285,56,48,1_8
autosave01_02_2012_10_49_46.jpg,712,368,16,16,1_20
autosave01_02_2012_10_49_47.jpg,706,345,19,19,1_20
autosave01_02_2012_10_49_47.jpg,709,383,19,18,1_15
autosave01_02_2012_10_50_32.jpg,668,374,22,23,1_11_1
autosave01_02_2012_10_51_43.jpg,706,361,22,22,1_11
autosave01_02_2012_10_52_12.jpg,702,326,31,30,1_17
autosave01_02_2012_10_52_30.jpg,692,355,18,20,1_12
autosave01_02_2012_10_52_38.jpg,802,277,43,41,1_17
autosave01_02_2012_10_56_54.jpg,655,365,20,21,1_16
autosave01_02_2012_10_57_27.jpg,1113,240,76,70,1_16
autosave01_02_2012_10_59_19.jpg,642,368,22,22,1_27
autosave01_02_2012_11_01_17.jpg,954,283,53,49,1_11_1
autosave01_02_2012_11_01_17.jpg,955,336,58,53,2_3_3
autosave01_02_2012_11_02_03.jpg,727,349,23,25,1_12
autosave01_02_2012_11_02_03.jpg,728,373,23,22,2_3_3
autosave01_02_2012_11_02_25.jpg,882,298,47,49,1_11_1
autosave01_02_2012_11_03_50.jpg,734,352,27,27,1_11_1
autosave01_02_2012_11_04_28.jpg,711,363,19,19,1_11
autosave01_02_2012_11_04_29.jpg,808,314,35,33,1_11
autosave01_02_2012_11_05_54.jpg,818,375,25,24,1_12_2
autosave01_02_2012_11_06_59.jpg,775,369,22,21,1_12
autosave01_02_2012_11_08_23.jpg,709,367,21,20,1_11
autosave01_02_2012_11_08_42.jpg,773,357,28,29,1_11
autosave01_02_2012_11_09_22.jpg,709,392,20,19,1_15
autosave01_02_2012_11_10_17.jpg,999,241,66,63,1_8
autosave01_02_2012_11_13_08.jpg,587,360,23,22,1_23
autosave01_02_2012_11_14_28.jpg,286,382,25,24,1_16
autosave01_02_2012_11_18_37.jpg,947,330,32,44,1_12
autosave01_02_2012_11_22_23.jpg,708,323,26,26,1_20
autosave01_02_2012_11_24_54.jpg,439,375,25,25,1_16
autosave01_02_2012_11_28_35.jpg,697,334,29,30,1_12
autosave01_02_2012_11_29_25.jpg,708,327,33,33,1_22
autosave01_02_2012_11_30_23.jpg,789,353,25,23,2_3_3
autosave01_02_2012_11_32_07.jpg,761,367,23,22,1_15
autosave01_02_2012_11_32_42.jpg,889,264,60,50,1_22
autosave01_02_2012_11_39_10.jpg,712,323,28,28,1_16
autosave01_02_2012_11_39_12.jpg,988,87,96,85,1_16
autosave01_02_2012_11_39_12.jpg,648,350,18,18,1_23
autosave01_02_2012_11_40_06.jpg,720,352,23,21,1_23
autosave01_02_2012_11_40_34.jpg,602,368,23,26,1_23
autosave01_02_2012_11_40_42.jpg,575,375,23,23,1_23
autosave01_02_2012_11_40_55.jpg,769,364,26,25,1_11
autosave01_02_2012_11_41_19.jpg,595,330,30,24,1_23
autosave01_02_2012_11_41_26.jpg,729,305,36,32,1_16
autosave01_02_2012_11_41_30.jpg,656,359,26,24,1_23
autosave01_02_2012_11_45_33.jpg,782,324,38,32,1_23
autosave01_02_2012_11_45_44.jpg,679,356,18,19,1_16
autosave01_02_2012_11_46_12.jpg,741,327,29,29,1_11
autosave01_02_2012_11_50_02.jpg,995,198,91,81,1_20
autosave01_02_2012_11_50_31.jpg,753,339,25,25,2_3_2
autosave01_02_2012_11_50_50.jpg,767,358,26,23,1_23
autosave01_02_2012_11_50_50.jpg,695,380,25,21,1_8
autosave01_02_2012_11_50_53.jpg,770,391,19,18,1_23
autosave01_02_2012_11_53_55.jpg,761,322,27,26,2_3_2
autosave01_02_2012_11_53_55.jpg,764,350,29,24,1_20
autosave01_02_2012_11_54_25.jpg,825,313,35,34,2_3_2
autosave01_02_2012_11_54_31.jpg,736,349,22,24,1_8
autosave01_02_2012_11_55_49.jpg,775,398,23,23,1_15
autosave01_02_2012_11_56_23.jpg,793,312,46,40,2_3_2
autosave01_02_2012_11_56_49.jpg,675,373,17,17,2_3
autosave01_02_2012_11_57_14.jpg,751,347,31,27,2_3
autosave01_02_2012_11_57_14.jpg,679,387,17,16,2_3_3
autosave01_02_2012_11_57_40.jpg,745,343,28,28,1_11_1
autosave01_02_2012_11_58_01.jpg,657,349,19,19,2_3_3
autosave01_02_2012_11_58_02.jpg,706,287,33,30,2_3_3
autosave01_02_2012_11_58_25.jpg,727,357,34,31,2_3_3
autosave01_02_2012_11_58_25.jpg,731,390,33,27,1_22
autosave01_02_2012_11_58_54.jpg,741,350,31,29,2_3_2
autosave01_02_2012_11_59_17.jpg,840,201,54,48,2_3_3
autosave01_02_2012_11_59_17.jpg,847,251,53,47,1_22
autosave01_02_2012_11_59_47.jpg,774,327,34,33,2_3
autosave01_02_2012_12_00_47.jpg,673,367,19,18,2_3_2
autosave01_02_2012_12_00_49.jpg,792,292,51,45,2_3_2
autosave01_02_2012_12_01_19.jpg,763,308,38,38,1_23
autosave01_02_2012_12_01_20.jpg,666,368,22,21,1_23
autosave01_02_2012_12_01_25.jpg,672,385,18,17,1_11_1
autosave01_02_2012_12_02_08.jpg,720,367,22,23,1_12
autosave01_02_2012_12_02_54.jpg,737,349,26,28,2_3_2
autosave01_02_2012_12_03_16.jpg,678,382,19,19,1_11
autosave01_02_2012_12_03_49.jpg,885,181,90,80,2_3
autosave01_02_2012_12_04_13.jpg,842,336,37,32,1_12_2
autosave01_02_2012_12_05_31.jpg,738,366,17,19,1_23
autosave01_02_2012_12_07_04.jpg,753,355,22,21,1_23
autosave01_02_2012_12_08_13.jpg,664,365,26,24,1_12_2
autosave01_02_2012_12_08_28.jpg,191,422,17,16,1_23
autosave01_02_2012_12_08_30.jpg,39,398,20,22,1_23
autosave01_02_2012_12_08_30.jpg,773,361,22,22,1_23
autosave01_02_2012_12_10_09.jpg,738,362,20,17,1_23
autosave01_02_2012_12_10_34.jpg,801,321,28,27,1_23
autosave01_02_2012_12_12_48.jpg,701,387,26,25,1_17
autosave01_02_2012_12_12_49.jpg,746,344,36,35,1_23
autosave01_02_2012_12_12_49.jpg,751,379,36,35,1_17
autosave01_02_2012_12_12_55.jpg,616,378,22,23,1_23
autosave01_02_2012_12_16_05.jpg,93,299,53,45,1_23
autosave01_02_2012_12_16_07.jpg,590,99,75,74,1_23
autosave01_02_2012_12_16_07.jpg,259,401,21,18,1_23
autosave01_02_2012_12_16_17.jpg,773,319,25,23,1_23
autosave01_02_2012_12_16_17.jpg,675,374,18,17,1_23
autosave01_02_2012_12_16_52.jpg,686,384,21,20,2_3
autosave01_02_2012_12_17_16.jpg,655,373,20,19,1_23
autosave01_02_2012_12_17_23.jpg,421,339,22,22,1_16
autosave01_02_2012_12_17_28.jpg,725,343,21,26,1_23
autosave01_02_2012_12_18_22.jpg,668,370,17,18,1_16
autosave01_02_2012_12_18_23.jpg,685,350,20,20,1_16
autosave01_02_2012_12_18_59.jpg,711,342,25,26,1_16
autosave01_02_2012_12_19_29.jpg,650,360,25,23,1_22
autosave01_02_2012_12_35_27.jpg,638,393,20,21,1_16
autosave01_02_2012_12_40_44.jpg,609,371,17,16,1_17
autosave01_02_2012_12_40_49.jpg,610,364,19,18,1_17
autosave01_02_2012_12_40_49.jpg,657,351,23,22,1_23
autosave01_02_2012_12_40_50.jpg,632,348,23,23,1_17
autosave01_02_2012_12_40_50.jpg,699,320,35,32,1_23
autosave01_02_2012_12_40_59.jpg,614,399,18,17,1_11_1
autosave01_02_2012_12_41_01.jpg,650,333,24,23,1_11_1
autosave01_02_2012_12_42_16.jpg,658,389,18,18,1_23
autosave01_02_2012_12_42_27.jpg,565,368,19,19,1_23
autosave01_02_2012_12_44_03.jpg,697,403,22,22,1_15
autosave01_02_2012_12_47_57.jpg,651,345,26,24,1_2
autosave01_02_2012_12_57_15.jpg,647,380,25,25,1_33
autosave01_02_2012_12_58_33.jpg,647,387,23,24,1_22
autosave01_02_2012_13_03_06.jpg,716,384,24,22,1_22
autosave01_02_2012_13_04_47.jpg,757,400,22,22,1_12
autosave01_02_2012_13_09_08.jpg,785,377,25,27,1_8
autosave01_02_2012_13_10_56.jpg,732,354,18,20,1_22
autosave01_02_2012_13_11_08.jpg,750,392,19,20,2_3_2
autosave01_02_2012_13_11_26.jpg,707,397,16,17,1_15
autosave01_02_2012_13_11_32.jpg,794,359,27,29,2_3_2
autosave01_02_2012_13_11_59.jpg,785,387,21,21,2_3_2
autosave01_02_2012_13_14_08.jpg,816,362,30,30,1_15
autosave01_02_2012_13_14_24.jpg,881,381,24,22,1_19
autosave01_02_2012_13_15_07.jpg,821,388,19,19,1_8
autosave01_02_2012_13_15_24.jpg,875,393,18,19,1_8
autosave01_02_2012_13_15_26.jpg,893,385,21,19,1_20_2
autosave01_02_2012_13_15_39.jpg,799,343,32,31,1_8
autosave01_02_2012_13_18_38.jpg,851,354,21,20,1_23
autosave01_02_2012_13_27_18.jpg,1023,298,54,47,1_15
autosave01_02_2012_13_30_08.jpg,900,330,37,38,1_16
autosave01_02_2012_13_37_24.jpg,804,372,19,17,1_16
autosave01_02_2012_13_39_55.jpg,824,398,20,19,1_22
autosave01_02_2012_13_41_17.jpg,770,392,18,17,1_15
autosave01_02_2012_13_41_18.jpg,818,384,24,26,1_15
autosave01_02_2012_13_50_18.jpg,765,347,26,26,1_23
autosave01_02_2012_13_50_22.jpg,706,342,19,18,1_17
autosave01_02_2012_13_50_22.jpg,707,361,20,17,1_23
autosave01_02_2012_13_51_32.jpg,648,353,20,19,1_23
autosave01_02_2012_13_51_33.jpg,674,329,27,24,1_23
autosave01_02_2012_13_51_36.jpg,650,334,21,20,1_17
autosave01_02_2012_13_51_36.jpg,652,355,20,20,1_23
autosave02_10_2012_11_57_40_2.jpg,850,283,24,23,1_11_1
autosave02_10_2012_12_02_18_2.jpg,716,228,37,31,1_15
autosave02_10_2012_12_02_19_1.jpg,765,189,50,44,1_15
autosave02_10_2012_12_03_27_2.jpg,735,309,17,18,1_25
autosave02_10_2012_12_03_37_0.jpg,178,257,24,21,1_25
autosave02_10_2012_12_03_38_0.jpg,0,227,32,27,1_25
autosave02_10_2012_12_03_38_0.jpg,604,271,20,21,1_25
autosave02_10_2012_12_10_51_0.jpg,339,312,34,53,1_25
autosave02_10_2012_12_10_57_1.jpg,374,319,22,24,1_25
autosave02_10_2012_12_12_56_1.jpg,282,220,43,31,1_15
autosave02_10_2012_12_13_30_1.jpg,1014,258,33,27,1_12
autosave02_10_2012_12_17_28_0.jpg,693,239,25,23,1_11_1
autosave02_10_2012_12_26_56_3.jpg,1017,298,20,17,1_20_2
autosave02_10_2012_12_29_14_3.jpg,711,276,17,17,1_25
autosave02_10_2012_12_29_16_1.jpg,746,269,24,21,1_25
autosave02_10_2012_12_29_25_0.jpg,353,267,23,22,1_25
autosave02_10_2012_12_29_25_2.jpg,279,239,28,22,1_25
autosave02_10_2012_12_29_35_2.jpg,785,288,24,22,1_11_1
autosave02_10_2012_12_45_32_0.jpg,722,243,41,33,1_15
autosave02_10_2012_12_46_19_1.jpg,753,174,45,34,1_20_2
autosave02_10_2012_12_46_19_1.jpg,753,208,47,34,1_25
autosave02_10_2012_12_52_08_2.jpg,846,237,26,23,1_20_2
autosave02_10_2012_12_52_08_2.jpg,847,260,26,24,1_25
autosave02_10_2012_12_56_17_0.jpg,532,254,27,25,1_20_2
autosave02_10_2012_12_56_17_0.jpg,535,298,27,21,1_23
autosave02_10_2012_12_56_22_0.jpg,676,281,34,28,1_20_2
autosave02_10_2012_12_57_38_0.jpg,732,256,25,26,1_11_1
autosave09_10_2012_07_49_20_1.jpg,866,348,20,19,1_25
autosave09_10_2012_07_49_20_2.jpg,917,338,22,20,1_25
autosave09_10_2012_07_49_20_2.jpg,918,378,21,17,1_17
autosave09_10_2012_07_49_25_0.jpg,847,341,23,20,1_25
autosave09_10_2012_08_13_02_2.jpg,893,299,41,36,1_22
autosave09_10_2012_08_14_41_1.jpg,908,351,27,27,1_22
autosave09_10_2012_08_14_41_1.jpg,480,338,27,23,1_22
autosave09_10_2012_08_16_10_1.jpg,839,338,23,22,2_3_2
autosave09_10_2012_08_16_10_1.jpg,839,362,21,18,1_22
autosave09_10_2012_08_16_11_0.jpg,846,339,20,19,2_3_2
autosave09_10_2012_08_16_11_0.jpg,845,360,21,18,1_22
autosave09_10_2012_08_16_11_0.jpg,468,338,22,20,1_22
autosave09_10_2012_08_16_16_1.jpg,807,335,18,17,1_8
autosave09_10_2012_08_16_18_1.jpg,979,301,35,33,1_8
autosave09_10_2012_08_16_18_1.jpg,408,292,35,31,1_8
autosave09_10_2012_08_16_19_2.jpg,852,324,23,24,1_8
autosave09_10_2012_08_16_19_2.jpg,465,316,23,23,1_8
autosave09_10_2012_08_18_31_0.jpg,889,310,26,25,1_23
autosave09_10_2012_08_18_31_0.jpg,480,313,22,19,1_23
autosave09_10_2012_08_18_31_1.jpg,953,293,31,29,1_23
autosave09_10_2012_08_18_31_1.jpg,464,296,24,23,1_23
autosave09_10_2012_08_18_32_1.jpg,387,250,41,35,1_23
autosave09_10_2012_08_18_32_1.jpg,811,339,16,16,2_3_2
autosave09_10_2012_08_18_39_2.jpg,464,310,25,22,1_23
autosave09_10_2012_08_18_39_2.jpg,865,330,16,17,1_23
autosave09_10_2012_08_18_40_1.jpg,438,287,27,27,1_23
autosave09_10_2012_08_18_40_1.jpg,936,316,20,18,1_23
autosave09_10_2012_08_19_33_0.jpg,838,332,24,24,2_3_2
autosave09_10_2012_08_19_33_0.jpg,837,358,24,21,1_22
autosave09_10_2012_08_19_33_1.jpg,910,314,29,30,2_3_2
autosave09_10_2012_08_19_33_1.jpg,906,346,32,26,1_22
autosave09_10_2012_08_19_33_1.jpg,439,331,30,25,1_22
autosave09_10_2012_08_19_55_1.jpg,881,350,23,22,2_3_2
autosave09_10_2012_08_20_56_2.jpg,727,348,21,21,1_27
autosave09_10_2012_08_23_52_1.jpg,718,349,18,18,1_27
autosave09_10_2012_08_25_11_0.jpg,859,338,29,26,2_3_2
autosave09_10_2012_08_27_49_1.jpg,733,320,22,23,2_3_2
autosave09_10_2012_08_27_49_1.jpg,733,344,21,17,1_22
autosave09_10_2012_08_27_50_0.jpg,854,287,36,35,2_3_2
autosave09_10_2012_08_27_50_0.jpg,853,323,36,29,1_22
autosave09_10_2012_08_27_50_0.jpg,362,325,28,26,1_22
autosave09_10_2012_08_29_11_1.jpg,832,356,20,20,1_22
autosave09_10_2012_08_29_12_1.jpg,928,348,28,23,1_22
autosave09_10_2012_08_29_12_1.jpg,442,326,27,26,1_22
autosave09_10_2012_08_29_33_1.jpg,880,351,18,18,2_3_2
autosave09_10_2012_08_29_52_1.jpg,935,358,18,19,2_3_2
autosave09_10_2012_08_30_12_1.jpg,709,348,17,17,1_27
autosave09_10_2012_08_32_37_1.jpg,808,336,17,16,1_22
autosave09_10_2012_08_33_54_0.jpg,984,362,16,17,1_16
autosave09_10_2012_08_33_54_1.jpg,1103,344,26,22,1_16
autosave09_10_2012_08_35_49_0.jpg,696,338,18,17,2_3_2
autosave09_10_2012_08_37_18_0.jpg,710,350,21,19,1_20_2
autosave09_10_2012_08_37_42_3.jpg,755,331,20,20,1_22
autosave09_10_2012_08_38_37_1.jpg,683,348,24,22,1_22
autosave09_10_2012_08_39_44_3.jpg,709,328,24,22,2_3_2
autosave09_10_2012_08_41_44_1.jpg,650,336,21,20,2_3_2
autosave09_10_2012_08_42_30_0.jpg,758,342,22,23,2_3_2
autosave09_10_2012_08_42_33_1.jpg,706,332,27,25,1_22
autosave09_10_2012_08_44_01_0.jpg,742,327,23,22,2_3_2
autosave09_10_2012_08_44_01_0.jpg,741,350,25,22,1_22
autosave09_10_2012_08_46_46_2.jpg,782,346,24,20,2_3_2
autosave09_10_2012_08_47_45_1.jpg,937,329,26,24,2_3_2
autosave09_10_2012_08_47_57_2.jpg,853,322,17,24,1_25
autosave09_10_2012_08_47_58_2.jpg,1109,284,25,46,1_25
autosave09_10_2012_08_48_58_0.jpg,642,348,17,16,2_3_2
autosave09_10_2012_08_50_26_0.jpg,661,353,19,17,2_3_2
autosave09_10_2012_08_50_41_1.jpg,715,339,26,24,2_3_2
autosave09_10_2012_08_51_15_0.jpg,713,349,18,18,1_22
autosave09_10_2012_08_51_15_1.jpg,733,332,19,20,1_22
autosave09_10_2012_08_51_15_1.jpg,419,321,22,21,1_22
autosave09_10_2012_08_52_08_2.jpg,697,330,26,23,1_22
autosave09_10_2012_09_04_15_0.jpg,706,352,18,16,2_3_2
autosave09_10_2012_09_06_59_1.jpg,783,357,20,18,2_3_2
autosave09_10_2012_09_07_36_0.jpg,698,343,19,18,2_3_2
autosave09_10_2012_09_24_17_2.jpg,678,341,23,21,1_20_2
autosave09_10_2012_09_24_17_2.jpg,393,326,24,21,1_20_2
autosave09_10_2012_09_24_18_1.jpg,719,327,30,27,1_20_2
autosave09_10_2012_09_24_18_1.jpg,321,307,28,27,1_20_2
autosave09_10_2012_09_24_25_3.jpg,656,348,19,18,1_12_2
autosave09_10_2012_09_24_25_3.jpg,399,349,18,17,1_12_2
autosave09_10_2012_09_24_32_1.jpg,649,349,18,20,1_21
autosave09_10_2012_09_24_32_1.jpg,383,343,18,18,1_21
autosave09_10_2012_09_27_23_1.jpg,738,313,21,21,1_11_1
autosave09_10_2012_09_27_56_1.jpg,803,331,23,21,2_3_3
autosave09_10_2012_09_28_45_1.jpg,682,312,17,18,2_3_3
autosave09_10_2012_09_28_45_2.jpg,706,305,21,19,2_3_3
autosave09_10_2012_09_28_45_2.jpg,707,325,19,16,1_22
autosave09_10_2012_09_29_30_1.jpg,804,318,23,22,1_13
autosave09_10_2012_09_29_50_1.jpg,835,320,19,19,1_25
autosave09_10_2012_09_29_59_2.jpg,678,320,22,23,1_14
autosave09_10_2012_09_30_46_0.jpg,754,302,19,19,1_12_2
autosave09_10_2012_09_30_53_3.jpg,730,315,25,25,1_22
autosave09_10_2012_09_33_16_1.jpg,730,312,23,22,2_3
autosave09_10_2012_09_33_32_0.jpg,699,322,21,19,2_3_2
autosave09_10_2012_09_33_32_0.jpg,700,341,21,18,1_22
autosave09_10_2012_09_35_15_1.jpg,721,318,17,17,2_3_2
autosave09_10_2012_09_35_15_1.jpg,720,336,18,16,1_22
autosave09_10_2012_09_36_08_0.jpg,832,321,25,26,1_12_2
autosave09_10_2012_09_36_26_1.jpg,695,330,18,18,1_22
autosave09_10_2012_09_36_27_0.jpg,734,322,21,21,1_22
autosave09_10_2012_09_37_46_2.jpg,736,345,23,23,2_3_2
autosave09_10_2012_09_39_56_0.jpg,753,335,21,23,1_12_2
autosave09_10_2012_09_39_59_2.jpg,719,340,17,18,1_22
autosave09_10_2012_09_40_55_0.jpg,721,311,18,19,2_3_2
autosave09_10_2012_09_40_55_0.jpg,720,331,20,16,1_22
autosave09_10_2012_09_42_21_2.jpg,683,326,21,21,1_19
autosave09_10_2012_09_43_57_0.jpg,721,333,22,21,2_3
autosave09_10_2012_09_44_46_1.jpg,793,338,18,19,2_3
autosave09_10_2012_09_45_00_0.jpg,817,324,22,21,1_22
autosave09_10_2012_09_45_56_1.jpg,774,336,20,19,2_3
autosave09_10_2012_09_47_30_1.jpg,872,339,25,25,1_22
autosave09_10_2012_09_47_45_1.jpg,807,335,22,21,2_3
autosave09_10_2012_09_47_55_0.jpg,721,325,18,20,1_25
autosave09_10_2012_09_47_55_2.jpg,759,310,25,25,1_25
autosave09_10_2012_09_48_01_0.jpg,666,323,18,19,1_8
autosave09_10_2012_09_50_52_0.jpg,677,365,17,18,1_20_2
autosave09_10_2012_09_50_56_3.jpg,806,333,39,39,1_20_2
autosave09_10_2012_09_50_56_3.jpg,690,335,18,19,1_25
autosave09_10_2012_09_53_24_1.jpg,684,322,18,17,1_25
autosave09_10_2012_09_53_35_2.jpg,797,348,19,20,1_25
autosave09_10_2012_09_54_56_1.jpg,800,367,26,26,2_3_3
autosave09_10_2012_09_55_11_0.jpg,928,355,24,25,1_11_1
autosave09_10_2012_09_55_31_1.jpg,707,316,25,23,2_3_3
autosave09_10_2012_09_57_11_1.jpg,738,343,22,20,2_3_2
autosave09_10_2012_09_57_32_1.jpg,812,330,27,24,1_22
autosave09_10_2012_09_57_45_1.jpg,826,342,28,25,2_3
autosave09_10_2012_09_59_11_2.jpg,707,335,24,23,1_22
autosave09_10_2012_09_59_23_0.jpg,730,345,19,18,2_3
autosave09_10_2012_09_59_53_2.jpg,753,338,23,23,2_3_3
autosave09_10_2012_10_00_28_3.jpg,760,349,20,20,2_3_2
autosave09_10_2012_10_00_59_0.jpg,757,345,22,21,2_3_3
autosave09_10_2012_10_02_37_1.jpg,757,320,22,21,2_3_3
autosave09_10_2012_10_02_44_0.jpg,735,324,21,21,1_22
autosave09_10_2012_10_02_48_1.jpg,761,329,21,19,2_3_2
autosave09_10_2012_10_03_22_2.jpg,712,338,21,20,2_3_3
autosave09_10_2012_10_04_50_1.jpg,732,322,21,20,2_3_2
autosave09_10_2012_10_04_50_1.jpg,732,342,21,18,1_22
autosave09_10_2012_10_05_10_0.jpg,791,342,21,23,1_11
autosave09_10_2012_10_07_04_3.jpg,731,321,22,22,1_27
