# CSV-File created with merge-csv.com
# -----------------------------------------------------------

filename,x_from,y_from,width,height,sign_class
autosave23_10_2012_09_59_16_0.jpg,804,346,25,22,1_22
autosave23_10_2012_09_59_16_0.jpg,804,324,26,22,2_3_3
autosave23_10_2012_09_59_36_2.jpg,792,351,20,20,2_3_3
autosave23_10_2012_09_59_46_2.jpg,783,365,19,16,2_3_2
autosave23_10_2012_10_00_31_1.jpg,761,324,20,20,1_11_1
autosave23_10_2012_10_00_38_0.jpg,814,308,31,27,2_3_2
autosave23_10_2012_10_00_46_0.jpg,836,277,51,41,1_15
autosave23_10_2012_10_01_02_1.jpg,784,369,23,21,1_22
autosave23_10_2012_10_01_28_3.jpg,802,366,20,18,1_27
autosave23_10_2012_10_02_27_0.jpg,808,367,19,19,1_15
autosave23_10_2012_10_02_38_0.jpg,723,379,19,19,1_22
autosave23_10_2012_10_02_52_2.jpg,782,372,16,19,2_3_3
autosave23_10_2012_10_03_02_1.jpg,791,355,19,17,2_3_2
autosave23_10_2012_10_03_03_2.jpg,849,344,32,32,2_3_2
autosave23_10_2012_10_04_46_0.jpg,754,342,21,24,2_3
autosave23_10_2012_10_04_49_1.jpg,825,327,28,23,1_22
autosave23_10_2012_10_05_36_3.jpg,742,365,21,18,1_22
autosave23_10_2012_10_06_31_2.jpg,797,342,23,21,1_22
autosave23_10_2012_10_06_41_0.jpg,755,354,24,19,2_3
autosave23_10_2012_10_06_41_0.jpg,754,373,24,18,1_8
autosave23_10_2012_10_07_02_2.jpg,815,361,23,22,1_22
autosave23_10_2012_10_08_34_0.jpg,849,350,24,25,1_8
autosave23_10_2012_10_08_34_1.jpg,894,350,24,25,1_8
autosave23_10_2012_10_08_34_1.jpg,868,351,20,25,2_3
autosave23_10_2012_10_08_36_1.jpg,1008,327,43,39,1_22
autosave23_10_2012_10_09_22_2.jpg,750,369,18,20,2_3_2
autosave23_10_2012_10_09_25_1.jpg,737,368,20,19,1_22
autosave23_10_2012_10_10_37_2.jpg,746,388,19,16,2_3
autosave23_10_2012_10_10_38_1.jpg,768,359,20,17,1_22
autosave23_10_2012_10_10_38_1.jpg,767,378,23,17,2_3
autosave23_10_2012_10_10_41_0.jpg,1024,235,76,71,1_22
autosave23_10_2012_10_10_41_0.jpg,1021,314,83,72,2_3
autosave23_10_2012_10_11_02_2.jpg,773,361,22,19,1_33
autosave23_10_2012_10_11_05_2.jpg,741,376,19,16,2_3_3
autosave23_10_2012_10_11_06_1.jpg,755,379,21,19,2_3_3
autosave23_10_2012_10_12_39_0.jpg,904,339,21,18,1_22
autosave23_10_2012_10_12_39_0.jpg,959,339,23,18,1_33
autosave23_10_2012_10_13_57_2.jpg,792,360,24,20,1_8
autosave23_10_2012_10_14_31_1.jpg,734,368,25,19,1_8
autosave23_10_2012_10_15_27_1.jpg,889,344,21,34,1_18
autosave23_10_2012_10_17_02_1.jpg,768,333,21,19,2_3_2
autosave23_10_2012_10_17_05_1.jpg,908,311,28,23,1_22
autosave23_10_2012_10_17_05_1.jpg,979,311,27,24,1_33
autosave23_10_2012_10_17_07_2.jpg,753,378,18,16,1_22
autosave23_10_2012_10_17_45_1.jpg,890,354,25,21,2_3_2
autosave23_10_2012_10_18_38_2.jpg,800,305,37,32,1_8
autosave23_10_2012_10_20_44_0.jpg,763,358,18,17,1_8
autosave23_10_2012_10_21_06_2.jpg,888,355,24,17,1_8
autosave23_10_2012_10_23_58_1.jpg,772,336,20,16,1_8
autosave23_10_2012_10_26_20_1.jpg,757,359,30,26,1_22
autosave23_10_2012_10_26_45_0.jpg,728,362,24,20,1_22
autosave23_10_2012_10_27_02_2.jpg,798,367,23,19,1_22
autosave23_10_2012_10_27_02_3.jpg,828,359,29,22,1_22
autosave23_10_2012_10_27_02_3.jpg,950,350,32,25,1_8
autosave23_10_2012_10_27_52_0.jpg,802,346,16,23,2_3_2
autosave23_10_2012_10_28_15_1.jpg,792,365,23,22,2_3
autosave23_10_2012_10_31_39_1.jpg,779,362,27,25,2_3
autosave23_10_2012_10_32_39_3.jpg,789,361,27,29,2_3
autosave23_10_2012_10_33_43_0.jpg,734,366,17,18,2_3
autosave23_10_2012_10_35_27_1.jpg,737,343,29,29,1_22
autosave23_10_2012_10_36_05_1.jpg,888,361,24,17,2_3
autosave23_10_2012_10_38_53_1.jpg,797,355,22,20,1_8
autosave23_10_2012_10_38_55_3.jpg,803,370,21,20,2_3
autosave23_10_2012_10_39_00_2.jpg,800,369,23,23,1_8
autosave23_10_2012_10_39_03_1.jpg,851,362,23,20,1_8
autosave23_10_2012_10_39_16_3.jpg,791,372,21,18,1_22
autosave23_10_2012_10_40_49_0.jpg,910,353,31,25,2_3_2
autosave23_10_2012_10_41_38_2.jpg,789,357,22,17,2_3_2
autosave23_10_2012_10_43_04_1.jpg,735,372,17,17,2_3_2
autosave23_10_2012_10_43_04_2.jpg,763,359,20,19,2_3_2
autosave23_10_2012_10_43_46_0.jpg,881,311,45,36,1_25
autosave23_10_2012_10_43_52_0.jpg,894,332,27,26,1_33
autosave23_10_2012_10_43_52_0.jpg,834,333,25,23,1_22
autosave23_10_2012_10_45_25_1.jpg,814,367,18,16,2_3_2
autosave23_10_2012_10_45_53_0.jpg,741,365,19,22,2_3_3
autosave23_10_2012_10_46_54_1.jpg,730,368,21,19,2_3_2
autosave23_10_2012_10_47_24_0.jpg,845,311,20,18,1_25
autosave23_10_2012_10_47_24_0.jpg,574,311,25,18,1_25
autosave23_10_2012_10_47_28_2.jpg,856,357,20,21,1_20_2
autosave23_10_2012_10_47_32_1.jpg,594,335,19,18,1_25
autosave23_10_2012_10_47_32_1.jpg,807,335,23,17,1_25
autosave23_10_2012_10_47_32_3.jpg,551,301,27,21,1_25
autosave23_10_2012_10_47_32_3.jpg,919,296,27,24,1_25
autosave23_10_2012_10_47_36_1.jpg,853,382,35,38,1_25
autosave23_10_2012_10_47_54_1.jpg,767,347,20,16,1_8
autosave23_10_2012_10_48_08_2.jpg,736,359,23,18,1_22
autosave23_10_2012_10_49_00_2.jpg,748,363,25,23,2_3_2
autosave23_10_2012_10_50_12_0.jpg,776,365,24,24,2_3_2
autosave23_10_2012_10_51_21_0.jpg,767,369,16,20,2_3_2
autosave23_10_2012_10_52_49_0.jpg,730,358,20,18,1_22
autosave23_10_2012_10_54_05_0.jpg,746,367,16,16,2_3_2
autosave23_10_2012_10_58_57_1.jpg,797,344,23,20,2_3_2
autosave23_10_2012_11_01_18_2.jpg,762,360,22,19,2_3_2
autosave23_10_2012_11_02_27_2.jpg,772,369,21,19,2_3
autosave23_10_2012_11_05_33_2.jpg,795,350,23,20,2_3_2
autosave23_10_2012_11_06_11_2.jpg,845,344,24,24,1_22
autosave23_10_2012_11_11_41_2.jpg,877,361,23,21,2_3_2
autosave23_10_2012_11_11_54_2.jpg,847,346,16,17,1_20
autosave23_10_2012_11_11_57_0.jpg,938,362,26,20,2_3_2
autosave23_10_2012_11_12_06_2.jpg,877,353,20,21,1_22
autosave23_10_2012_11_13_01_2.jpg,775,317,22,19,1_8
autosave23_10_2012_11_13_09_0.jpg,817,351,20,17,1_22
autosave23_10_2012_11_13_28_1.jpg,762,354,17,17,1_8
autosave23_10_2012_11_13_29_1.jpg,846,320,22,23,1_8
autosave23_10_2012_11_14_32_2.jpg,967,343,27,23,1_23
autosave23_10_2012_11_14_35_1.jpg,800,357,21,18,1_8
autosave23_10_2012_11_16_30_2.jpg,727,329,20,18,1_8
autosave23_10_2012_11_17_13_2.jpg,727,321,22,24,1_8
autosave23_10_2012_11_18_54_1.jpg,799,303,29,23,1_20_2
autosave23_10_2012_11_18_55_0.jpg,815,290,31,29,1_20_2
autosave23_10_2012_11_20_09_1.jpg,793,351,18,18,1_8
autosave23_10_2012_11_20_10_2.jpg,844,342,24,23,1_8
autosave23_10_2012_11_20_10_2.jpg,845,366,24,20,1_22
autosave23_10_2012_11_21_22_0.jpg,817,356,19,20,2_3_2
autosave23_10_2012_11_21_54_2.jpg,769,362,18,16,2_3_2
autosave23_10_2012_11_22_11_0.jpg,854,304,30,28,1_11_1
autosave23_10_2012_11_24_03_1.jpg,915,361,20,17,1_25
autosave23_10_2012_11_24_32_1.jpg,759,377,18,17,1_25
autosave23_10_2012_11_24_33_0.jpg,763,377,18,17,1_25
autosave23_10_2012_11_24_56_3.jpg,754,363,25,23,1_25
autosave23_10_2012_11_24_57_0.jpg,775,363,25,23,1_25
autosave23_10_2012_11_25_41_1.jpg,856,393,57,59,1_25
autosave23_10_2012_11_27_22_1.jpg,822,353,19,18,1_25
autosave23_10_2012_11_27_29_2.jpg,834,373,23,21,1_20_2
autosave23_10_2012_11_27_36_1.jpg,793,370,18,18,1_25
autosave23_10_2012_11_27_41_2.jpg,814,399,26,21,1_21
autosave23_10_2012_11_27_42_2.jpg,921,410,49,38,1_21
autosave23_10_2012_11_27_52_1.jpg,773,377,26,22,1_25
autosave23_10_2012_11_28_02_1.jpg,758,378,16,17,1_25
autosave23_10_2012_11_28_03_0.jpg,799,376,20,19,1_25
autosave23_10_2012_11_28_14_2.jpg,780,382,23,21,1_25
autosave23_10_2012_11_31_44_0.jpg,796,359,17,16,2_3_2
autosave23_10_2012_11_32_19_2.jpg,865,345,33,35,2_3
autosave23_10_2012_11_32_36_0.jpg,760,346,20,18,1_11_1
autosave23_10_2012_11_33_12_0.jpg,769,371,18,16,1_11_1
autosave23_10_2012_11_33_59_1.jpg,837,344,19,17,1_22
autosave23_10_2012_11_33_59_1.jpg,840,361,18,19,2_3_3
autosave23_10_2012_11_34_02_0.jpg,847,363,21,22,1_11
autosave23_10_2012_11_36_06_1.jpg,812,344,27,23,1_15
autosave23_10_2012_11_36_08_1.jpg,847,351,24,23,1_12
autosave23_10_2012_11_58_24_0.jpg,800,373,18,16,1_11_1
autosave23_10_2012_11_58_37_1.jpg,813,348,20,17,2_3_3
autosave23_10_2012_11_58_37_2.jpg,840,288,26,22,1_22
autosave23_10_2012_11_58_37_2.jpg,841,312,23,19,2_3_3
autosave23_10_2012_11_58_43_0.jpg,1018,292,50,40,1_11
autosave23_10_2012_12_02_17_3.jpg,782,356,24,23,1_11_1
autosave23_10_2012_12_03_14_2.jpg,775,345,21,21,1_22
autosave23_10_2012_12_03_24_1.jpg,872,338,21,19,2_3
autosave23_10_2012_12_05_27_0.jpg,796,363,20,19,2_3_3
autosave23_10_2012_12_05_28_2.jpg,1097,278,67,60,2_3_3
autosave23_10_2012_12_24_46_1.jpg,779,327,17,16,1_11
autosave23_10_2012_12_26_04_1.jpg,769,331,18,16,1_11_1
autosave23_10_2012_12_26_04_2.jpg,788,325,18,16,1_11_1
autosave23_10_2012_12_26_35_0.jpg,753,329,23,21,1_20
autosave23_10_2012_12_27_29_3.jpg,783,350,17,17,1_12
autosave23_10_2012_12_27_44_0.jpg,851,336,25,26,1_14
autosave23_10_2012_12_28_18_0.jpg,422,307,30,25,1_12
autosave23_10_2012_12_29_08_0.jpg,779,331,17,17,1_11_1
autosave23_10_2012_12_31_05_1.jpg,759,339,18,16,1_25
autosave23_10_2012_12_31_08_0.jpg,1112,7,118,94,1_25
autosave23_10_2012_12_31_10_1.jpg,818,335,18,19,1_8
autosave23_10_2012_12_31_10_1.jpg,819,356,18,16,1_20_2
autosave23_10_2012_12_31_13_2.jpg,886,289,18,18,1_25
autosave23_10_2012_12_31_15_1.jpg,809,280,21,22,1_25
autosave23_10_2012_12_31_17_2.jpg,895,183,77,62,1_25
autosave23_10_2012_12_36_28_2.jpg,745,386,22,18,1_12
autosave23_10_2012_12_37_53_3.jpg,788,354,20,18,1_11_1
autosave23_10_2012_12_39_55_0.jpg,782,352,18,17,2_3_3
autosave23_10_2012_12_40_01_2.jpg,787,352,18,16,2_3_2
autosave23_10_2012_12_40_43_0.jpg,781,350,23,22,1_11
autosave23_10_2012_12_41_12_1.jpg,769,340,20,18,1_13
autosave23_10_2012_12_41_12_1.jpg,767,360,20,18,1_12_2
autosave23_10_2012_12_41_43_2.jpg,867,345,24,18,2_3_2
autosave23_10_2012_12_41_59_0.jpg,820,346,20,22,1_14
autosave23_10_2012_12_42_05_1.jpg,875,350,21,21,2_3_2
autosave23_10_2012_12_46_01_3.jpg,778,337,17,17,1_17
autosave23_10_2012_12_46_03_1.jpg,935,250,55,45,1_17
autosave23_10_2012_12_46_03_1.jpg,812,344,22,21,1_23
autosave23_10_2012_12_46_19_0.jpg,753,346,20,17,1_17
autosave23_10_2012_12_48_21_0.jpg,821,362,19,17,2_3_2
autosave23_10_2012_12_48_22_1.jpg,865,354,22,20,2_3_2
autosave23_10_2012_12_48_31_0.jpg,826,340,21,16,1_12
autosave23_10_2012_12_50_09_0.jpg,1057,244,74,63,1_14
autosave23_10_2012_12_50_25_1.jpg,757,313,21,23,1_12_2
autosave23_10_2012_12_51_10_1.jpg,858,371,24,20,2_3_3
autosave23_10_2012_12_52_03_1.jpg,769,351,19,18,2_3_3
autosave23_10_2012_12_52_23_0.jpg,792,358,27,21,2_3
autosave23_10_2012_12_52_44_2.jpg,811,330,29,23,1_22
autosave23_10_2012_12_53_16_1.jpg,770,358,23,19,1_11
autosave23_10_2012_12_54_07_1.jpg,764,350,16,17,1_1
autosave23_10_2012_12_54_07_1.jpg,783,349,20,19,1_33
autosave23_10_2012_12_54_10_2.jpg,745,315,18,17,1_2
autosave23_10_2012_12_54_34_0.jpg,797,355,17,18,1_12
autosave23_10_2012_12_55_19_2.jpg,929,260,65,59,1_23
autosave23_10_2012_12_55_25_1.jpg,920,299,26,23,1_23
autosave23_10_2012_12_56_40_0.jpg,790,344,18,17,1_11
autosave23_10_2012_12_57_02_0.jpg,799,325,26,23,1_11_1
autosave23_10_2012_12_59_32_2.jpg,819,362,20,18,1_11
autosave23_10_2012_12_59_33_1.jpg,878,336,32,27,1_11
autosave23_10_2012_12_59_48_2.jpg,797,351,24,19,2_3_2
autosave23_10_2012_13_00_35_2.jpg,811,328,21,20,1_11_1
autosave23_10_2012_13_01_34_3.jpg,798,353,21,19,1_13
autosave23_10_2012_13_01_40_3.jpg,763,330,20,17,1_12
autosave23_10_2012_13_01_54_2.jpg,898,323,26,23,1_16
autosave23_10_2012_13_01_55_0.jpg,938,308,26,26,1_16
autosave23_10_2012_13_01_55_0.jpg,842,363,21,22,1_13
autosave23_10_2012_13_03_13_2.jpg,518,297,16,17,1_12
autosave23_10_2012_13_03_16_3.jpg,874,288,39,36,1_12
autosave23_10_2012_13_03_24_2.jpg,904,327,28,32,1_14
autosave23_10_2012_13_06_09_3.jpg,802,335,22,20,1_12
autosave23_10_2012_13_07_39_1.jpg,804,328,25,22,1_12_2
autosave23_10_2012_13_08_11_0.jpg,799,335,27,23,2_3
autosave23_10_2012_13_08_34_0.jpg,857,332,20,16,1_13
autosave23_10_2012_13_09_02_2.jpg,790,355,21,21,1_14
autosave23_10_2012_13_09_12_2.jpg,795,335,25,23,1_11
autosave23_10_2012_13_10_09_0.jpg,768,333,18,16,2_3
autosave23_10_2012_13_10_09_2.jpg,817,320,21,21,2_3
autosave23_10_2012_13_12_20_3.jpg,794,334,19,18,2_3_3
autosave23_10_2012_13_12_45_2.jpg,836,330,20,20,2_3
autosave23_10_2012_13_13_02_2.jpg,890,338,26,22,1_11_1
autosave23_10_2012_13_14_37_1.jpg,812,344,16,18,1_11
autosave23_10_2012_13_14_58_3.jpg,804,322,21,22,1_11_1
autosave23_10_2012_13_15_18_1.jpg,759,324,19,21,2_3_2
autosave23_10_2012_13_15_34_1.jpg,845,330,22,19,1_11
autosave23_10_2012_13_16_37_1.jpg,856,346,21,19,2_3_2
autosave23_10_2012_13_17_23_0.jpg,802,345,18,19,2_3_3
autosave23_10_2012_13_17_41_1.jpg,830,360,24,18,2_3_3
autosave23_10_2012_13_18_30_0.jpg,826,332,21,17,1_11
autosave23_10_2012_13_24_18_2.jpg,779,337,18,16,1_12
autosave23_10_2012_13_24_34_1.jpg,835,282,27,26,1_12
autosave23_10_2012_13_47_56_1.jpg,807,308,22,18,1_23
autosave23_10_2012_13_48_14_1.jpg,762,304,18,16,1_23
autosave23_10_2012_13_48_16_0.jpg,759,297,18,16,1_23
autosave23_10_2012_14_07_14_1.jpg,890,241,33,32,1_23
autosave23_10_2012_14_07_18_1.jpg,798,303,20,18,1_23
autosave23_10_2012_14_08_10_0.jpg,390,298,26,20,1_23
autosave23_10_2012_14_36_59_2.jpg,888,367,18,16,1_12
autosave23_10_2012_14_37_01_2.jpg,918,362,22,18,1_12
autosave23_10_2012_14_41_27_0.jpg,862,355,28,22,2_3
autosave23_10_2012_14_46_46_1.jpg,853,334,20,18,1_12
autosave23_10_2012_14_46_46_1.jpg,850,356,22,18,2_3_3
autosave23_10_2012_14_47_03_0.jpg,810,365,16,17,1_14
autosave23_10_2012_14_47_57_0.jpg,798,351,20,18,2_3_3
autosave23_10_2012_14_48_16_1.jpg,828,354,22,20,2_3
autosave23_10_2012_14_49_52_1.jpg,823,347,21,17,2_3_3
autosave23_10_2012_14_50_14_1.jpg,878,353,23,21,1_12_2
autosave23_10_2012_14_51_16_0.jpg,871,366,20,17,2_3_2
autosave23_10_2012_14_51_25_2.jpg,866,352,22,20,1_11_1
autosave23_10_2012_14_52_33_2.jpg,787,336,24,21,1_12
autosave23_10_2012_14_52_52_3.jpg,801,320,25,24,1_11_1
autosave23_10_2012_14_54_02_0.jpg,801,347,18,20,1_12_2
autosave23_10_2012_14_54_02_1.jpg,840,287,26,27,1_12_2
autosave23_10_2012_14_54_31_2.jpg,791,342,22,20,1_11_1
autosave23_10_2012_14_57_13_1.jpg,811,313,21,17,1_12
autosave23_10_2012_14_57_31_1.jpg,812,340,17,16,1_14
autosave23_10_2012_15_00_05_0.jpg,850,357,21,20,1_11
autosave23_10_2012_15_00_36_1.jpg,845,349,22,20,1_11
autosave23_10_2012_15_01_49_0.jpg,836,333,21,22,2_3
autosave23_10_2012_15_02_33_1.jpg,908,343,29,26,1_11_1
autosave23_10_2012_15_05_34_2.jpg,844,323,20,19,2_3_3
autosave23_10_2012_15_05_39_1.jpg,811,354,18,16,1_11
autosave23_10_2012_15_08_42_1.jpg,780,340,18,17,1_11_1
autosave23_10_2012_15_09_17_2.jpg,773,338,17,16,1_11
autosave23_10_2012_15_09_24_1.jpg,763,366,20,18,1_13
autosave23_10_2012_15_09_43_1.jpg,995,319,24,19,1_14
autosave23_10_2012_15_10_21_1.jpg,786,349,22,21,2_3
autosave23_10_2012_15_11_46_0.jpg,774,351,18,16,1_20
autosave23_10_2012_15_12_50_0.jpg,774,367,18,21,1_14
autosave23_10_2012_15_14_29_1.jpg,788,351,20,17,1_13
autosave23_10_2012_15_15_07_0.jpg,757,327,21,16,1_11_1
autosave23_10_2012_15_15_07_1.jpg,782,314,26,20,1_11_1
autosave23_10_2012_15_15_25_1.jpg,808,327,19,18,1_14
autosave23_10_2012_15_17_02_1.jpg,778,353,19,17,1_12
autosave23_10_2012_15_17_28_0.jpg,685,321,22,19,2_3_2
autosave23_10_2012_15_19_05_2.jpg,817,283,29,30,1_12
autosave23_10_2012_15_21_56_1.jpg,816,323,21,19,1_16
autosave23_10_2012_15_26_10_0.jpg,507,262,52,44,1_23
autosave23_10_2012_16_10_31_2.jpg,776,372,21,19,1_23
autosave23_10_2012_16_10_39_1.jpg,861,358,26,23,1_23
autosave23_10_2012_17_15_35_3.jpg,922,289,24,23,1_23
autosave23_10_2012_17_28_30_1.jpg,770,237,33,31,1_23
autosave24_10_2012_09_38_28_0.jpg,881,337,21,18,2_3_3
autosave24_10_2012_09_38_32_1.jpg,924,332,24,19,1_22
autosave24_10_2012_09_39_11_0.jpg,992,314,23,21,1_22
autosave24_10_2012_09_39_16_1.jpg,908,323,17,17,2_3_3
autosave24_10_2012_09_41_43_1.jpg,900,320,25,21,1_23
autosave24_10_2012_09_42_19_1.jpg,898,325,19,18,1_11
autosave24_10_2012_09_43_42_0.jpg,882,334,18,16,1_11
autosave24_10_2012_09_44_02_2.jpg,905,348,22,19,1_22
autosave24_10_2012_09_48_33_3.jpg,883,326,21,21,1_11
autosave24_10_2012_09_50_19_1.jpg,910,296,25,29,1_11
autosave24_10_2012_09_50_46_0.jpg,930,317,20,17,1_11_1
autosave24_10_2012_09_51_55_1.jpg,903,315,18,16,1_12
autosave24_10_2012_09_52_58_3.jpg,883,318,17,16,2_3_3
autosave24_10_2012_09_55_34_0.jpg,874,283,22,21,1_11_1
autosave24_10_2012_09_55_34_0.jpg,875,301,22,20,2_3
autosave24_10_2012_09_55_34_0.jpg,877,318,21,19,1_22
autosave24_10_2012_09_57_19_2.jpg,890,311,18,17,1_12_2
autosave24_10_2012_09_57_26_2.jpg,911,322,20,22,1_11_1
autosave24_10_2012_09_59_35_1.jpg,930,313,23,21,1_23
autosave24_10_2012_10_01_26_2.jpg,906,329,20,17,1_15
autosave24_10_2012_10_03_12_0.jpg,930,301,17,19,2_3_2
autosave24_10_2012_10_03_39_2.jpg,896,324,22,19,1_15
autosave24_10_2012_10_04_24_1.jpg,941,280,23,21,1_12_2
autosave24_10_2012_10_04_37_2.jpg,878,323,21,17,1_15
autosave24_10_2012_10_06_17_2.jpg,908,321,20,19,1_15
autosave24_10_2012_10_06_44_4.jpg,927,274,18,16,1_11
autosave24_10_2012_10_07_13_0.jpg,903,326,17,17,1_11
autosave24_10_2012_10_08_04_1.jpg,911,332,22,18,1_15
autosave24_10_2012_10_08_58_1.jpg,891,293,19,17,1_22
autosave24_10_2012_10_08_58_1.jpg,891,309,19,16,2_3_3
autosave24_10_2012_10_11_14_2.jpg,894,339,22,16,1_15
autosave24_10_2012_10_11_22_1.jpg,986,305,20,19,1_13
autosave24_10_2012_10_12_30_0.jpg,883,298,20,19,1_14
autosave24_10_2012_10_12_54_2.jpg,920,297,23,21,1_12
autosave24_10_2012_10_13_24_0.jpg,756,308,23,21,2_3
autosave24_10_2012_10_13_33_1.jpg,915,304,20,22,2_3_2
autosave24_10_2012_10_13_47_0.jpg,913,325,23,16,1_15
autosave24_10_2012_10_13_54_2.jpg,909,311,21,21,2_3_2
autosave24_10_2012_10_17_39_0.jpg,916,320,20,18,1_15
autosave24_10_2012_10_20_01_2.jpg,975,290,22,18,1_11_1
autosave24_10_2012_10_21_51_1.jpg,1012,314,27,24,1_15
autosave24_10_2012_10_22_10_1.jpg,940,283,18,17,2_3_2
autosave24_10_2012_10_23_04_2.jpg,905,302,26,20,1_8
autosave24_10_2012_10_38_27_3.jpg,901,266,24,19,1_23
autosave24_10_2012_10_39_17_0.jpg,936,339,29,27,1_20_2
autosave24_10_2012_10_39_46_3.jpg,552,295,21,21,1_23
autosave24_10_2012_10_40_28_0.jpg,901,271,25,23,1_23
autosave24_10_2012_10_44_42_3.jpg,1046,271,24,18,1_23
autosave24_10_2012_10_45_50_2.jpg,908,279,19,20,1_23
autosave24_10_2012_10_48_18_4.jpg,899,261,23,20,1_23
autosave24_10_2012_10_48_57_1.jpg,707,246,32,23,1_23
autosave24_10_2012_10_48_59_5.jpg,1079,271,34,29,1_23
autosave24_10_2012_10_59_06_2.jpg,1019,248,26,21,1_20_2
